,name,path,target,audio-length,time
880,YAF_cheek_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_happy/YAF_cheek_happy.wav,happy,43595,1.9770975056689342
1361,OAF_walk_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Fear/OAF_walk_fear.wav,fear,44496,2.0179591836734696
892,YAF_voice_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_happy/YAF_voice_happy.wav,happy,43699,1.9818140589569162
1053,YAF_rain_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_neutral/YAF_rain_neutral.wav,neutral,49761,2.256734693877551
213,OAF_nice_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Pleasant_surprise/OAF_nice_ps.wav,surprise,46926,2.1281632653061227
1919,YAF_bath_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_fear/YAF_bath_fear.wav,fear,36860,1.671655328798186
2348,OAF_goose_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_disgust/OAF_goose_disgust.wav,disgust,51579,2.3391836734693876
351,OAF_jug_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Pleasant_surprise/OAF_jug_ps.wav,surprise,49192,2.2309297052154196
2150,OAF_sell_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_sell_neutral.wav,neutral,49433,2.241859410430839
1969,YAF_kite_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_fear/YAF_kite_fear.wav,fear,37618,1.706031746031746
2464,YAF_sail_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_sail_angry.wav,angry,46048,2.088344671201814
1069,YAF_deep_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_neutral/YAF_deep_neutral.wav,neutral,39308,1.7826757369614512
725,YAF_sour_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_sad/YAF_sour_sad.wav,sad,50627,2.2960090702947844
1807,YAF_merge_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_fear/YAF_merge_fear.wav,fear,41556,1.884625850340136
1222,OAF_moon_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Fear/OAF_moon_fear.wav,fear,33895,1.53718820861678
2349,OAF_came_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_disgust/OAF_came_disgust.wav,disgust,50602,2.294875283446712
2331,OAF_such_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_disgust/OAF_such_disgust.wav,disgust,53720,2.436281179138322
1840,YAF_dog_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_fear/YAF_dog_fear.wav,fear,38119,1.7287528344671201
886,YAF_learn_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_happy/YAF_learn_happy.wav,happy,45892,2.081269841269841
2115,OAF_void_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_void_neutral.wav,neutral,47951,2.1746485260770974
2607,OAF_ton_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Sad/OAF_ton_sad.wav,sad,58514,2.6536961451247167
125,YAF_hurl_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_disgust/YAF_hurl_disgust.wav,disgust,50131,2.273514739229025
484,OAF_pool_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_pool_happy.wav,happy,44025,1.9965986394557824
1846,YAF_gaze_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_fear/YAF_gaze_fear.wav,fear,45126,2.046530612244898
1380,OAF_rough_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Fear/OAF_rough_fear.wav,fear,35718,1.6198639455782313
2681,OAF_cheek_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Sad/OAF_cheek_sad.wav,sad,55985,2.539002267573696
1483,OAF_rain_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_angry/OAF_rain_angry.wav,angry,33194,1.5053968253968253
1252,OAF_lore_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Fear/OAF_lore_fear.wav,fear,36920,1.67437641723356
1648,YAF_note_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_note_ps.wav,surprise,39976,1.81297052154195
1279,OAF_make_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Fear/OAF_make_fear.wav,fear,34402,1.5601814058956915
232,OAF_when_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Pleasant_surprise/OAF_when_ps.wav,surprise,40389,1.8317006802721087
669,YAF_chief_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_sad/YAF_chief_sad.wav,sad,46528,2.110113378684807
447,OAF_rough_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_rough_happy.wav,happy,46330,2.1011337868480724
2567,YAF_chalk_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_chalk_angry.wav,angry,40413,1.8327891156462586
560,OAF_young_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_young_happy.wav,happy,43590,1.9768707482993197
2383,OAF_jar_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_disgust/OAF_jar_disgust.wav,disgust,53432,2.423219954648526
2300,OAF_book_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_disgust/OAF_book_disgust.wav,disgust,47054,2.133968253968254
156,YAF_death_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_disgust/YAF_death_disgust.wav,disgust,59168,2.6833560090702946
848,YAF_date_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_happy/YAF_date_happy.wav,happy,40198,1.8230385487528344
1514,OAF_goal_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_angry/OAF_goal_angry.wav,angry,33514,1.5199092970521542
903,YAF_south_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_happy/YAF_south_happy.wav,happy,45986,2.085532879818594
137,YAF_week_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_disgust/YAF_week_disgust.wav,disgust,55104,2.499047619047619
1899,YAF_sheep_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_fear/YAF_sheep_fear.wav,fear,34030,1.543310657596372
1602,YAF_rag_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_rag_ps.wav,surprise,47567,2.157233560090703
429,OAF_life_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_life_happy.wav,happy,43628,1.9785941043083901
333,OAF_chair_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Pleasant_surprise/OAF_chair_ps.wav,surprise,43911,1.9914285714285713
594,OAF_bone_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_bone_happy.wav,happy,46071,2.0893877551020408
1238,OAF_sheep_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Fear/OAF_sheep_fear.wav,fear,39030,1.7700680272108844
303,OAF_reach_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Pleasant_surprise/OAF_reach_ps.wav,surprise,48148,2.1835827664399092
2548,YAF_laud_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_laud_angry.wav,angry,39273,1.7810884353741496
473,OAF_third_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_third_happy.wav,happy,48612,2.204625850340136
577,OAF_gun_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_gun_happy.wav,happy,43338,1.9654421768707484
108,YAF_king_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_disgust/YAF_king_disgust.wav,disgust,55120,2.4997732426303854
1297,OAF_pool_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Fear/OAF_pool_fear.wav,fear,33463,1.5175963718820862
2016,OAF_food_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_food_neutral.wav,neutral,42367,1.92140589569161
924,YAF_turn_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_happy/YAF_turn_happy.wav,happy,40993,1.859092970521542
1895,YAF_ring_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_fear/YAF_ring_fear.wav,fear,37474,1.699501133786848
276,OAF_pearl_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Pleasant_surprise/OAF_pearl_ps.wav,surprise,46583,2.112607709750567
2753,OAF_far_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Sad/OAF_far_sad.wav,sad,58668,2.6606802721088436
1388,OAF_south_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Fear/OAF_south_fear.wav,fear,38334,1.7385034013605443
981,YAF_gas_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_happy/YAF_gas_happy.wav,happy,47426,2.1508390022675736
773,YAF_rag_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_sad/YAF_rag_sad.wav,sad,47883,2.17156462585034
1721,YAF_south_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_south_ps.wav,surprise,43201,1.9592290249433106
2459,YAF_rat_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_rat_angry.wav,angry,51838,2.3509297052154197
2109,OAF_neat_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_neat_neutral.wav,neutral,43078,1.9536507936507936
369,OAF_peg_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Pleasant_surprise/OAF_peg_ps.wav,surprise,45756,2.0751020408163265
2418,YAF_choice_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_choice_angry.wav,angry,41171,1.8671655328798187
1959,YAF_shout_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_fear/YAF_shout_fear.wav,fear,41122,1.8649433106575963
1793,YAF_wheat_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_wheat_ps.wav,surprise,41055,1.861904761904762
2248,OAF_sub_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_disgust/OAF_sub_disgust.wav,disgust,52302,2.371972789115646
2584,YAF_bone_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_bone_angry.wav,angry,47664,2.1616326530612247
1601,YAF_came_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_came_ps.wav,surprise,48236,2.1875736961451246
2557,YAF_cool_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_cool_angry.wav,angry,46137,2.0923809523809522
1900,YAF_which_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_fear/YAF_which_fear.wav,fear,37598,1.705124716553288
1216,OAF_lid_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Fear/OAF_lid_fear.wav,fear,34897,1.5826303854875283
855,YAF_gun_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_happy/YAF_gun_happy.wav,happy,40837,1.8520181405895693
313,OAF_chat_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Pleasant_surprise/OAF_chat_ps.wav,surprise,40666,1.8442630385487528
2546,YAF_tough_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_tough_angry.wav,angry,49764,2.2568707482993196
1418,OAF_far_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_angry/OAF_far_angry.wav,angry,33281,1.509342403628118
1044,YAF_size_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_neutral/YAF_size_neutral.wav,neutral,45897,2.081496598639456
685,YAF_week_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_sad/YAF_week_sad.wav,sad,51256,2.3245351473922904
2253,OAF_far_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_disgust/OAF_far_disgust.wav,disgust,55866,2.533605442176871
2405,YAF_mop_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_mop_angry.wav,angry,46342,2.1016780045351475
1029,YAF_learn_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_neutral/YAF_learn_neutral.wav,neutral,46688,2.1173696145124716
2343,OAF_nice_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_disgust/OAF_nice_disgust.wav,disgust,55155,2.501360544217687
475,OAF_rat_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_rat_happy.wav,happy,47700,2.163265306122449
1476,OAF_long_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_angry/OAF_long_angry.wav,angry,38020,1.7242630385487527
1606,YAF_luck_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_luck_ps.wav,surprise,43096,1.954467120181406
2176,OAF_lease_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_lease_neutral.wav,neutral,46363,2.1026303854875286
2001,OAF_join_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_join_neutral.wav,neutral,49389,2.2398639455782314
1318,OAF_bar_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Fear/OAF_bar_fear.wav,fear,37258,1.6897052154195011
259,OAF_lean_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Pleasant_surprise/OAF_lean_ps.wav,surprise,45620,2.068934240362812
452,OAF_hush_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_hush_happy.wav,happy,41649,1.888843537414966
800,YAF_wire_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_happy/YAF_wire_happy.wav,happy,45767,2.0756009070294783
2230,OAF_chat_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_disgust/OAF_chat_disgust.wav,disgust,53872,2.443174603174603
676,YAF_rough_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_sad/YAF_rough_sad.wav,sad,50404,2.2858956916099773
496,OAF_fit_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_fit_happy.wav,happy,40970,1.858049886621315
53,YAF_name_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_disgust/YAF_name_disgust.wav,disgust,54351,2.4648979591836735
433,OAF_bite_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_bite_happy.wav,happy,38420,1.7424036281179138
1783,YAF_tip_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_tip_ps.wav,surprise,49223,2.2323356009070294
2683,OAF_love_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Sad/OAF_love_sad.wav,sad,56794,2.575691609977324
2136,OAF_when_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_when_neutral.wav,neutral,47563,2.157052154195011
2087,OAF_white_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_white_neutral.wav,neutral,44497,2.018004535147392
2687,OAF_thought_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Sad/OAF_thought_sad.wav,sad,50152,2.2744671201814057
2694,OAF_pass_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Sad/OAF_pass_sad.wav,sad,58661,2.660362811791383
2021,OAF_learn_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_learn_neutral.wav,neutral,46024,2.0872562358276645
1536,OAF_numb_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_angry/OAF_numb_angry.wav,angry,34752,1.5760544217687076
77,YAF_youth_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_disgust/YAF_youth_disgust.wav,disgust,58967,2.6742403628117914
2688,OAF_deep_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Sad/OAF_deep_sad.wav,sad,57142,2.591473922902494
205,OAF_lose_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Pleasant_surprise/OAF_lose_ps.wav,surprise,52804,2.3947392290249434
1824,YAF_sour_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_fear/YAF_sour_fear.wav,fear,38014,1.7239909297052154
2284,OAF_dime_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_disgust/OAF_dime_disgust.wav,disgust,54558,2.474285714285714
2663,OAF_raise_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Sad/OAF_raise_sad.wav,sad,64252,2.913922902494331
717,YAF_late_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_sad/YAF_late_sad.wav,sad,49970,2.2662131519274378
953,YAF_doll_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_happy/YAF_doll_happy.wav,happy,45356,2.0569614512471657
1434,OAF_tough_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_angry/OAF_tough_angry.wav,angry,32336,1.466485260770975
1121,YAF_whip_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_neutral/YAF_whip_neutral.wav,neutral,45579,2.067074829931973
1562,OAF_hush_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_angry/OAF_hush_angry.wav,angry,34111,1.546984126984127
2513,YAF_youth_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_youth_angry.wav,angry,53124,2.4092517006802723
